name,address,city,zip,address,latitude,longitude,phone,date,Frequency,Day of Week,Morning Opening Hour,Morning Closing Hour,Afternoon Opening Hour,Afternoon Closing Hour 1,Comments 1,Afternoon Closing Hour 2,Comments 2
Iglesia Un Renuevo,13216 Fairford Ave.,Norwalk,90650,"13216 Fairford Ave., Norwalk, CA 90650",33.9109635,-118.0946044,562.743.4611,,3rd,Friday,,,3:00:00 PM,8:00:00 PM,,2:00:00 PM,
Centro Cristiano Las Buenas Nuevas,11910 Alondra Blvd.,Norwalk,90650,"11910 Alondra Blvd., Norwalk, CA 90650",33.8873025,-118.0795603,562.237.3114,,3rd,Saturday,11:30:00 AM,,,1:00:00 PM,3rd Saturday,2:00:00 PM,
Valley Crossroads S.D.A. Church,11350 Glenoaks Blvd.,Pacoima,91331,"11350 Glenoaks Blvd., Pacoima, CA 91331",34.2771961,-118.4148104,818.896.4488,,2nd & 4th,Saturday,,,2:30:00 PM,4:00:00 PM,,2:00:00 PM,
Pico Rivera Iglesia Crece,14832 Valley Blvd.,La Puente,91744,"14832 Valley Blvd., La Puente, CA 91744",34.0317917,-117.970394,562.895.4587,,,Saturday,8:30:00 AM,10:30:00 AM,,,,2:00:00 PM,
Khalsa Care Foundation,9989 Laurel Canyon Blvd.,Pacoima,91331,"9989 Laurel Canyon Blvd., Pacoima, CA 91331",34.2511562,-118.4252181,805.402.5050,,,Friday,,,6:00:00 PM,7:00:00 PM,,2:00:00 PM,
Antelope Valley Boys & Girls Club,815 E. Avenue Q6,Palmdale,93550,"815 E. Avenue Q6, Palmdale, CA 93550",34.5823279,-118.114847,661.267.2582,,,Friday,,,12:00:00 PM,1:00:00 PM,,8:15:00 PM,
Hollywood Lutheran Church,1733 N. New Hampshire Ave.,Hollywood,90027,"1733 N. New Hampshire Ave., Hollywood, CA 90027",34.1028566,-118.2936831,323.667.1212,,,Wednesday,11:00:00 AM,,,12:30:00 PM,,5:30:00 PM,
Servants Arms Community Based Organization,1720 N. Walnut Avenue,La Puente,91744,"1720 N. Walnut Avenue, La Puente, CA 91744",34.0498186,-117.9337338,626.918.3227,,,Tuesday,,,3:00:00 PM,6:00:00 PM,,3:00:00 PM,
Servants Arms Community Based Organization,1720 N. Walnut Avenue,La Puente,91744,"1720 N. Walnut Avenue, La Puente, CA 91744",34.0498186,-117.9337338,626.918.3227,,,Thursday,,,3:00:00 PM,6:00:00 PM,,3:00:00 PM,
New Life Community Church,275 E. Foothill Boulevard,Pomona,91767,"275 E. Foothill Boulevard, Pomona, CA 91767",34.1080104,-117.7448372,909.593.7070,,,Friday,,,4:00:00 PM,5:30:00 PM,,3:00:00 PM,
Vermont Avenue Baptist Church,23325 S. Vermont Ave.,Torrance,90502,"23325 S. Vermont Ave., Torrance, CA 90502",33.8134945,-118.2910208,310.530.0533,,3rd,Saturday,10:00:00 AM,1:00:00 PM,,,,3:00:00 PM,
Resting Place Church,10803 Cantara St.,Sun Valley,91352,"10803 Cantara St., Sun Valley, CA 91352",34.219583,-118.365132,818.588.1024,,,Wednesday,10:00:00 AM,1:00:00 PM,,,,8:30:00 PM,
Jesus is the Answer Apostolic Church,"25100 S. Normandie Ave, Suite A",Harbor City,90710,"25100 S. Normandie Ave, Suite A, Harbor City, CA 90710",33.796616,-118.29665,310.667.0147,,3rd,Wednesday,,,12:00:00 PM,4:00:00 PM,,8:00:00 PM,
United African Church,1745 W. 55th Street,Los Angeles,90062,"1745 W. 55th Street, Los Angeles, CA 90062",33.9924976,-118.3084069,323.766.0001,12/6/15,,Sunday,,,1:00:00 AM,2:00:00 AM,,1:00:00 PM,3rd Saturday
United African Church,1745 W. 55th Street,Los Angeles,90062,"1745 W. 55th Street, Los Angeles, CA 90062",33.9924976,-118.3084069,323.766.0001,12/20/15,,Sunday,,,1:00:00 AM,2:00:00 AM,,4:00:00 PM,
Inglewood Church of Christ,323 S. Eucalyptus Ave.,Inglewood,90301,"323 S. Eucalyptus Ave., Inglewood, CA 90301",33.9595172,-118.3598898,310.674.7690,,3rd,Friday,10:00:00 AM,,,12:00:00 PM,,,
Christ Centered Ministries Church,742 N. La Brea Avenue,Inglewood,90302,"742 N. La Brea Avenue, Inglewood, CA 90302",33.972923,-118.357212,310.676.1499,,3rd,Saturday,10:00:00 AM,,,12:30:00 PM,,7:00:00 PM,
St. Francis Center,830 Green Ave,Los Angeles,90017,"830 Green Ave, Los Angeles, CA 90017",34.0511584,-118.2712019,213.747.5347,,,Friday,,,2:30:00 PM,4:00:00 PM,,1:00:00 PM,
New Life Community Church,275 E. Foothill Blvd,Pomona,91767,"275 E. Foothill Blvd, Pomona, CA 91767",34.1080104,-117.7448372,909.593.7070,,,Friday,,,4:00:00 PM,5:30:00 PM,,12:30:00 PM,
East San Gabriel Valley Coalition For the Homeless,1345 Turnbull Canyon Blvd.,Hacienda Heights,91745,"1345 Turnbull Canyon Blvd., Hacienda Heights, CA 91745",34.0112629,-117.980451,626.333.726,,,Monday,8:30:00 AM,,,1:30:00 PM,,6:00:00 PM,
East San Gabriel Valley Coalition For the Homeless,1345 Turnbull Canyon Blvd.,Hacienda Heights,91745,"1345 Turnbull Canyon Blvd., Hacienda Heights, CA 91745",34.0112629,-117.980451,626.333.726,,,Tuesday,8:30:00 AM,,,1:30:00 PM,,6:00:00 PM,
East San Gabriel Valley Coalition For the Homeless,1345 Turnbull Canyon Blvd.,Hacienda Heights,91745,"1345 Turnbull Canyon Blvd., Hacienda Heights, CA 91745",34.0112629,-117.980451,626.333.726,,,Wednesday,8:30:00 AM,,,1:30:00 PM,,5:30:00 PM,
East San Gabriel Valley Coalition For the Homeless,1345 Turnbull Canyon Blvd.,Hacienda Heights,91745,"1345 Turnbull Canyon Blvd., Hacienda Heights, CA 91745",34.0112629,-117.980451,626.333.726,,,Thursday,8:30:00 AM,,,1:30:00 PM,,,
East San Gabriel Valley Coalition For the Homeless,1345 Turnbull Canyon Blvd.,Hacienda Heights,91745,"1345 Turnbull Canyon Blvd., Hacienda Heights, CA 91745",34.0112629,-117.980451,626.333.726,,,Friday,8:30:00 AM,,,1:30:00 PM,,,
Church of God,4161 Baldwin Park Blvd,Baldwin Park,91706,"4161 Baldwin Park Blvd, Baldwin Park, CA 91706",34.0873966,-117.9652924,626.968.6716,,,Sunday,9:00:00 AM,,,12:00:00 PM,,4:00:00 PM,
Church of God,4161 Baldwin Park Blvd,Baldwin Park,91706,"4161 Baldwin Park Blvd, Baldwin Park, CA 91706",34.0873966,-117.9652924,626.968.6716,,,Wednesday,,,7:00:00 PM,9:00:00 PM,,7:00:00 PM,
Trinity Pantry Ministry,1450 West 7th Street,San Pedro,90732,"1450 West 7th Street, San Pedro, CA 90732",33.738369,-118.308972,310.742.3279,,,Sunday,9:30:00 AM,10:50:00 AM,1:00:00 PM,3:00:00 PM,,,
Trinity Pantry Ministry,1450 West 7th Street,San Pedro,90732,"1450 West 7th Street, San Pedro, CA 90732",33.738369,-118.308972,310.742.3279,,,Friday,9:30:00 AM,10:50:00 AM,1:00:00 PM,3:00:00 PM,,2:00:00 AM,
Trinity Pantry Ministry,1450 West 7th Street,San Pedro,90732,"1450 West 7th Street, San Pedro, CA 90732",33.738369,-118.308972,310.742.3279,,,Saturday,9:30:00 AM,10:50:00 AM,1:00:00 PM,3:00:00 PM,,2:00:00 AM,
Bread of Life Community Outreach,628 South Street,Long Beach,90805,"628 South Street, Long Beach, CA 90805",33.8600579,-118.1842288,562.428.5422,,2nd,Wednesday,10:30:00 AM,11:30:00 AM,,,,12:00:00 PM,
"Helping Hands, Caring Hearts Ministry",1750 W. Holt Avenue,Pomona,91768,"1750 W. Holt Avenue, Pomona, CA 91768",34.0609388,-117.7800069,909.620.1601,,,Sunday,,,4:30:00 PM,5:30:00 PM,,12:30:00 PM,
Missionaries of Charity,10950 California Avenue,Lynwood,90262,"10950 California Avenue, Lynwood, CA 90262",33.9334265,-118.2080294,310.635.3264,,,Friday,,,3:00:00 PM,5:00:00 PM,,4:00:00 PM,
St. Peter and Paul Poverty Program,943 Lagoon Avenue,Wilmington,90744,"943 Lagoon Avenue, Wilmington, CA 90744",33.7823374,-118.267995,310.952.0144,,,Monday,9:00:00 AM,11:00:00 AM,,,,5:30:00 PM,
St. Peter and Paul Poverty Program,943 Lagoon Avenue,Wilmington,90744,"943 Lagoon Avenue, Wilmington, CA 90744",33.7823374,-118.267995,310.952.0144,,,Tuesday,9:00:00 AM,11:00:00 AM,,,,1:30:00 PM,
St. Peter and Paul Poverty Program,943 Lagoon Avenue,Wilmington,90744,"943 Lagoon Avenue, Wilmington, CA 90744",33.7823374,-118.267995,310.952.0144,,,Thursday,9:00:00 AM,11:00:00 AM,,,,1:30:00 PM,
Catholic Rainbow Outreach,11419 Carmenita Road,Whittier,90605,"11419 Carmenita Road, Whittier, CA 90605",33.9277609,-118.046881,562.556.4449,,,Monday,,,3:00:00 PM,4:00:00 PM,,1:30:00 PM,
Catholic Rainbow Outreach,11419 Carmenita Road,Whittier,90605,"11419 Carmenita Road, Whittier, CA 90605",33.9277609,-118.046881,562.556.4449,,,Tuesday,,,3:00:00 PM,4:00:00 PM,,1:30:00 PM,
Catholic Rainbow Outreach,11419 Carmenita Road,Whittier,90605,"11419 Carmenita Road, Whittier, CA 90605",33.9277609,-118.046881,562.556.4449,,,Wednesday,,,3:00:00 PM,4:00:00 PM,,1:30:00 PM,
Catholic Rainbow Outreach,11419 Carmenita Road,Whittier,90605,"11419 Carmenita Road, Whittier, CA 90605",33.9277609,-118.046881,562.556.4449,,,Friday,,,3:00:00 PM,4:00:00 PM,,12:00:00 PM,
Catholic Rainbow Outreach,11419 Carmenita Road,Whittier,90605,"11419 Carmenita Road, Whittier, CA 90605",33.9277609,-118.046881,562.556.4449,,,Saturday,,,3:00:00 PM,4:00:00 PM,,9:00:00 PM,
Dos Testamentos En El Desierto,9845 E Palmdale Boulevard,Palmdale,93591,"9845 E Palmdale Boulevard, Palmdale, CA 93591",34.5803299,-117.952611,661.433.1186,,,Wednesday,,,7:30:00 PM,8:30:00 PM,,3:00:00 PM,
Dos Testamentos En El Desierto,9845 E Palmdale Boulevard,Palmdale,93591,"9845 E Palmdale Boulevard, Palmdale, CA 93591",34.5803299,-117.952611,661.433.1186,,,Saturday,8:15:00 AM,10:30:00 AM,,,,3:00:00 PM,
RCCG Victory House of California,6640 Van Nuys Blvd.,Van Nuys,91411,"6640 Van Nuys Blvd., Van Nuys, CA 91411",34.1918652,-118.4482969,323.385.4442,,,Sunday,,,12:30:00 PM,2:00:00 PM,,3:00:00 PM,
RCCG Victory House of California,6640 Van Nuys Blvd.,Van Nuys,91411,"6640 Van Nuys Blvd., Van Nuys, CA 91411",34.1918652,-118.4482969,323.385.4442,,,Tuesday,10:30:00 AM,,,12:30:00 PM,,,
New Region For Christ,520 S. La Brea Ave,Inglewood,90301,"520 S. La Brea Ave, Inglewood, CA 90301",33.9569988,-118.3527848,424.227.8657,,,Saturday,11:30:00 AM,,,1:00:00 PM,,5:30:00 PM,
Iglesia Macedonia Defenders of the Christian Faith,9228 S. Central Avenue,Los Angeles,90002,"9228 S. Central Avenue, Los Angeles, CA 90002",33.952555,-118.255771,323.804.6615,,,Tuesday,,,7:00:00 PM,8:00:00 PM,,5:00:00 PM,
"Abundance For All, Inc.","6310 Howard B Drollinger Way, Suite 216",Westchester,90045,"6310 Howard B Drollinger Way, Suite 216, Westchester, CA 90045",33.9559043,-118.3967476,424.243.7181,,,Thursday,,,1:00:00 PM,6:00:00 PM,,,
"Abundance For All, Inc.","6310 Howard B Drollinger Way, Suite 216",Westchester,90045,"6310 Howard B Drollinger Way, Suite 216, Westchester, CA 90045",33.9559043,-118.3967476,424.243.7181,,,Friday,10:00:00 AM,,,6:00:00 PM,,,
"Abundance For All, Inc.","6310 Howard B Drollinger Way, Suite 216",Westchester,90045,"6310 Howard B Drollinger Way, Suite 216, Westchester, CA 90045",33.9559043,-118.3967476,424.243.7181,,,Saturday,10:00:00 AM,,,1:00:00 PM,,,
Redeemer Missionary Baptist Church,1631 W. Adams Boulevard,Los Angeles,90007,"1631 W. Adams Boulevard, Los Angeles, CA 90007",34.0331289,-118.2983987,323.732.4124,,Bi-Weekly,Saturday,10:00:00 AM,,,1:00:00 PM,,4:00:00 PM,
Next Dimensions Ministries Church,45337 Sierra Hwy,Lancaster,93534,"45337 Sierra Hwy, Lancaster, CA 93534",34.706917,-118.1387931,661.940.8289,,2nd and 4th,Friday,11:30:00 AM,,,1:30:00 PM,,4:00:00 PM,
St. Helen Church,9314 Madison Avenue,South Gate,90280,"9314 Madison Avenue, South Gate, CA 90280",33.9506409,-118.2138075,323.563.3522,,4th,Saturday,8:00:00 AM,10:00:00 AM,,,,4:00:00 PM,
United Gospel Outreach,7223 S. Main Street,Los Angeles,90003,"7223 S. Main Street, Los Angeles, CA 90003",33.974056,-118.274222,323.758.1213,,,Friday,1:00:00 PM,,,3:00:00 PM,,4:00:00 PM,
Salvation Army Redondo Beach,125 W. Beryl Street,Redondo Beach,90277,"125 W. Beryl Street, Redondo Beach, CA 90277",33.8469008,-118.3925479,310.318.2827,,,Monday,9:00:00 AM,11:00:00 AM,,,,4:00:00 PM,
Salvation Army Redondo Beach,125 W. Beryl Street,Redondo Beach,90277,"125 W. Beryl Street, Redondo Beach, CA 90277",33.8469008,-118.3925479,310.318.2827,,,Tuesday,9:00:00 AM,11:00:00 AM,,,,8:30:00 PM,
Salvation Army Redondo Beach,125 W. Beryl Street,Redondo Beach,90277,"125 W. Beryl Street, Redondo Beach, CA 90277",33.8469008,-118.3925479,310.318.2827,,,Wednesday,9:00:00 AM,11:00:00 AM,,,,,
Salvation Army Redondo Beach,125 W. Beryl Street,Redondo Beach,90277,"125 W. Beryl Street, Redondo Beach, CA 90277",33.8469008,-118.3925479,310.318.2827,,,Thursday,9:00:00 AM,11:00:00 AM,,,,2:00:00 PM,
Salvation Army Redondo Beach,125 W. Beryl Street,Redondo Beach,90277,"125 W. Beryl Street, Redondo Beach, CA 90277",33.8469008,-118.3925479,310.318.2827,,,Friday,9:00:00 AM,11:00:00 AM,,,,12:30:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Sunday,,,12:30:00 PM,5:00:00 PM,,1:00:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Monday,9:00:00 AM,12:00:00 PM,1:00:00 PM,5:00:00 PM,,8:00:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Tuesday,9:00:00 AM,12:00:00 PM,1:00:00 PM,5:00:00 PM,,6:00:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Wednesday,9:00:00 AM,12:00:00 PM,1:00:00 PM,5:00:00 PM,,6:00:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Thursday,9:00:00 AM,12:00:00 PM,1:00:00 PM,5:00:00 PM,,1:00:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Friday,9:00:00 AM,12:00:00 PM,1:00:00 PM,5:00:00 PM,,1:00:00 PM,
The Bible Tabernacle,16301 Sierra Highway,Santa Clarita,91351,"16301 Sierra Highway, Santa Clarita, CA 91351",34.4534526,-118.4252723,661.252.5087,,,Saturday,9:00:00 AM,12:00:00 PM,1:00:00 PM,5:00:00 PM,,1:30:00 PM,
"Cathloic Charities of Los Angeles, Inc.",123 East 14th Street,Long Beach,90813,"123 East 14th Street, Long Beach, CA 90813",33.7840547,-118.1916668,562.591.1641,,,Tuesday,9:30:00 AM,12:00:00 PM,1:30:00 PM,3:00:00 PM,,,
"Cathloic Charities of Los Angeles, Inc.",123 East 14th Street,Long Beach,90813,"123 East 14th Street, Long Beach, CA 90813",33.7840547,-118.1916668,562.591.1641,,,Thursday,9:30:00 AM,12:00:00 PM,1:30:00 PM,3:00:00 PM,,3:00:00 PM,
Harbor Christian Center,1602 N. Wilmington Blvd,Wilmington,90744,"1602 N. Wilmington Blvd, Wilmington, CA 90744",33.7950143,-118.2748789,310.835.5661,,1st & 3rd,Wednesday,,,6:00:00 PM,7:30:00 PM,,,
St. Paul of the Cross Church,14020 Foster Road,La Mirada,90638,"14020 Foster Road, La Mirada, CA 90638",33.9092737,-118.0321261,562.921.2914,,,Tuesday,11:00:00 AM,,,12:00:00 PM,,,
Bethel AME Church- Richard Allen Center,7919 S.  Western Avenue,Los Angeles,90047,"7919 S.  Western Avenue, Los Angeles, CA 90047",33.9666659,-118.309331,323.750.3240,,,Wednesday,7:30:00 AM,11:30:00 AM,,,,,
Paramount Care Foundation,8303 Alondra Boulevard,Paramount,90723,"8303 Alondra Boulevard, Paramount, CA 90723",33.889572,-118.154455,562.531.6820,,No 5th Friday,Friday,9:00:00 AM,10:00:00 AM,,,,,
Another Chance Outreach Ministry,456 W. Compton Blvd,Compton,90220,"456 W. Compton Blvd, Compton, CA 90220",33.8957154,-118.2300311,310.669.9469,,2nd & 4th,Saturday,8:00:00 AM,10:00:00 AM,,,,,
Rosewood Church,10115 E. Rose Street,Bellflower,90706,"10115 E. Rose Street, Bellflower, CA 90706",33.8705097,-118.1180147,562.925.1443,,,Friday,,,3:00:00 PM,4:00:00 PM,,5:00:00 PM,
HOAP Inc.,5014 S. Avalon Boulevard,Los Angeles,90011,"5014 S. Avalon Boulevard, Los Angeles, CA 90011",33.9970819,-118.2650011,323.232.7256,,,Thursday,10:30:00 AM,12:30:00 PM,,,,5:00:00 PM,
Life Deliverance Ministries,9120 S. Western Avenue,Los Angeles,90044,"9120 S. Western Avenue, Los Angeles, CA 90044",33.9538569,-118.3087286,562.607.8780,,,Saturday,8:00:00 AM,11:00:00 AM,,,,5:00:00 PM,
Travelers Rest Missionary B.C.,1417 E. Florence Avenue,Los Angeles,90001,"1417 E. Florence Avenue, Los Angeles, CA 90001",33.9750605,-118.2493074,323.582.7797,,,Wednesday,11:00:00 AM,,,1:00:00 PM,,5:00:00 PM,
Victory Baptist Church,4802 South McKinley Avenue,Los Angeles,90011,"4802 South McKinley Avenue, Los Angeles, CA 90011",33.9999755,-118.2603428,323.231.2424,,,Friday,7:30:00 AM,9:30:00 AM,,,,5:00:00 PM,
Vision of Hope Outreach Ministry,5951 S. San Pedro,Los Angeles,90003,"5951 S. San Pedro, Los Angeles, CA 90003",33.9859277,-118.2697413,323-233-4647,,2nd & 4th,Saturday,,,3:00:00 PM,4:00:00 PM,,5:00:00 PM,
Santa Clarita Valley Food Pantry,32142 North Crown Valley Road,Acton,93510,"32142 North Crown Valley Road, Acton, CA 93510",34.4706477,-118.1972012,661.255.9078,,2nd,Thursday,10:00:00 AM,11:30:00 AM,,,,5:00:00 PM,
Santa Clarita Valley Food Pantry,23520 Wiley Canyon Road,Valencia,91355,"23520 Wiley Canyon Road, Valencia, CA 91355",34.3868858,-118.5496397,661.255.5818,,3rd,Thursday,10:00:00 AM,11:30:00 AM,,,,3:00:00 PM,
Santa Clarita Valley Food Pantry,18701 Flying Tiger Drive,Santa Clarita,91351,"18701 Flying Tiger Drive, Santa Clarita, CA 91351",34.4071472,-118.459282,661.251.2900,,2nd,Tuesday,10:00:00 AM,11:30:00 AM,,,,3:00:00 PM,
Santa Clarita Valley Food Pantry,26705 Bouquet Canyon Road,Saugus,91350,"26705 Bouquet Canyon Road, Saugus, CA 91350",34.4313973,-118.5351019,661-255-9078,,3rd,Tuesday,10:00:00 AM,11:30:00 AM,,,,7:30:00 PM,
Santa Clarita Valley Food Pantry,31990 Castaic Lake Road,Castaic,91384,"31990 Castaic Lake Road, Castaic, CA 91384",34.5045495,-118.6161533,661.255.9078,,1st,Thursday,10:00:00 AM,11:30:00 AM,,,,12:00:00 PM,
Santa Clarita Valley Food Pantry,25857 Singing Hills Drive,Valencia,91321,"25857 Singing Hills Drive, Valencia, CA 91321",34.393454,-118.56087,661.255.9078,,1st,Wednesday,9:30:00 AM,11:00:00 AM,,,,,
Inland Valley Hope Partners,209 W. Pearl Street,Pomona,91768,"209 W. Pearl Street, Pomona, CA 91768",34.0649162,-117.7523806,909.622.7278,,,Monday,9:00:00 AM,,,3:00:00 PM,,,
Inland Valley Hope Partners,209 W. Pearl Street,Pomona,91768,"209 W. Pearl Street, Pomona, CA 91768",34.0649162,-117.7523806,909.622.7278,,,Tuesday,9:00:00 AM,,,3:00:00 PM,,,
Inland Valley Hope Partners,209 W. Pearl Street,Pomona,91768,"209 W. Pearl Street, Pomona, CA 91768",34.0649162,-117.7523806,909.622.7278,,,Wednesday,9:00:00 AM,,,3:00:00 PM,,4:00:00 PM,
Inland Valley Hope Partners,209 W. Pearl Street,Pomona,91768,"209 W. Pearl Street, Pomona, CA 91768",34.0649162,-117.7523806,909.622.7278,,,Thursday,9:00:00 AM,,,3:00:00 PM,,,
Inland Valley Hope Partners,904 E. California Street,Ontario,91761,"904 E. California Street, Ontario, CA 91761",34.0555534,-117.6363901,909.622.3806,,,Monday,9:00:00 AM,,,3:00:00 PM,,,
Inland Valley Hope Partners,904 E. California Street,Ontario,91761,"904 E. California Street, Ontario, CA 91761",34.0555534,-117.6363901,909.622.3806,,,Tuesday,9:00:00 AM,,,3:00:00 PM,,1:00:00 PM,
Inland Valley Hope Partners,904 E. California Street,Ontario,91761,"904 E. California Street, Ontario, CA 91761",34.0555534,-117.6363901,909.622.3806,,,Wednesday,9:00:00 AM,,,3:00:00 PM,,,
Inland Valley Hope Partners,904 E. California Street,Ontario,91761,"904 E. California Street, Ontario, CA 91761",34.0555534,-117.6363901,909.622.3806,,,Thursday,9:00:00 AM,,,3:00:00 PM,,4:00:00 PM,
Inland Valley Hope Partners,660 N. Mountain Avenue,Claremont,91711,"660 N. Mountain Avenue, Claremont, CA 91711",34.0998515,-117.7289029,909.622.3806,,,Tuesday,,,12:30:00 PM,4:30:00 PM,,,
Inland Valley Hope Partners,660 N. Mountain Avenue,Claremont,91711,"660 N. Mountain Avenue, Claremont, CA 91711",34.0998515,-117.7289029,909.622.3806,,,Thursday,,,12:30:00 PM,4:30:00 PM,,,
Inland Valley Hope Partners,110 E. Third Street,San Dimas,91768,"110 E. Third Street, San Dimas, CA 91768",34.1096684,-117.8068652,909.622.3806,,,Monday,,,2:00:00 PM,4:00:00 PM,,,
Inland Valley Hope Partners,110 E. Third Street,San Dimas,91768,"110 E. Third Street, San Dimas, CA 91768",34.1096684,-117.8068652,909.622.3806,,,Wednesday,,,2:00:00 PM,4:00:00 PM,,,
Inland Valley Hope Partners,110 E. Third Street,San Dimas,91768,"110 E. Third Street, San Dimas, CA 91768",34.1096684,-117.8068652,909.622.3806,,,Friday,,,2:00:00 PM,4:00:00 PM,,,
Inland Valley Hope Partners,810 S. White Ave,Pomona,91766,"810 S. White Ave, Pomona, CA 91766",34.0518334,-117.7583591,909.391.4882,,,Sunday,,,5:00:00 PM,7:00:00 PM,,,
Inland Valley Hope Partners,810 S. White Ave,Pomona,91766,"810 S. White Ave, Pomona, CA 91766",34.0518334,-117.7583591,909.391.4882,,4th,Thursday,,,5:00:00 PM,7:00:00 PM,,3:00:00 PM,
City of Truth Ministries,23400 S. Avalon Boulevard,Carson,90745,"23400 S. Avalon Boulevard, Carson, CA 90745",33.8127082,-118.2628791,310.617.2914,,3rd,Saturday,10:00:00 AM,,,12:00:00 PM,,3:00:00 PM,
Foothill Unity Center,191 N. Oak Avenue,Pasadena,91107,"191 N. Oak Avenue, Pasadena, CA 91107",34.1495915,-118.107847,626.584.7420,,,Tuesday,9:00:00 AM,11:30:00 AM,,,,3:00:00 PM,
Foothill Unity Center,191 N. Oak Avenue,Pasadena,91107,"191 N. Oak Avenue, Pasadena, CA 91107",34.1495915,-118.107847,626.584.7420,,,Wednesday,,,1:00:00 PM,3:30:00 PM,,3:00:00 PM,
Foothill Unity Center,191 N. Oak Avenue,Pasadena,91107,"191 N. Oak Avenue, Pasadena, CA 91107",34.1495915,-118.107847,626.584.7420,,,Friday,,,1:00:00 PM,3:30:00 PM,,3:00:00 PM,
Food Net-San Gabriel Valley Center,1441 Santa Anita Avenue,South El Monte,91733,"1441 Santa Anita Avenue, South El Monte, CA 91733",34.0451612,-118.0455444,626.575.5431,,,Wednesday,8:30:00 AM,10:30:00 AM,,,,3:00:00 PM,
Food Net-East Rancho Dominguez,4513 E. Compton Boulevard,Compton,90221,"4513 E. Compton Boulevard, Compton, CA 90221",33.8964368,-118.1927524,310.603.7401,,2nd & 4th,Friday,8:00:00 AM,10:00:00 AM,,,,3:00:00 PM,
Food Net-Centro Maravilla,4716 E. Cesar Chavez Avenue,Los Angeles,90022,"4716 E. Cesar Chavez Avenue, Los Angeles, CA 90022",34.0402137,-118.1643033,323.260.2804,,,Monday,8:30:00 AM,,,4:00:00 PM,,3:00:00 PM,
Food Net-Centro Maravilla,4716 E. Cesar Chavez Avenue,Los Angeles,90022,"4716 E. Cesar Chavez Avenue, Los Angeles, CA 90022",34.0402137,-118.1643033,323.260.2804,,,Tuesday,8:30:00 AM,,,4:00:00 PM,,4:30:00 PM,
Food Net-Centro Maravilla,4716 E. Cesar Chavez Avenue,Los Angeles,90022,"4716 E. Cesar Chavez Avenue, Los Angeles, CA 90022",34.0402137,-118.1643033,323.260.2804,,,Friday,8:30:00 AM,,,4:00:00 PM,,4:30:00 PM,
Food Net-Asian Service Center,14112 S. Kingsley Drive,Gardena,90249,"14112 S. Kingsley Drive, Gardena, CA 90249",33.90287,-118.30389,310.217.7300,,,Monday,8:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Asian Service Center,14112 S. Kingsley Drive,Gardena,90249,"14112 S. Kingsley Drive, Gardena, CA 90249",33.90287,-118.30389,310.217.7300,,,Tuesday,8:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Asian Service Center,14112 S. Kingsley Drive,Gardena,90249,"14112 S. Kingsley Drive, Gardena, CA 90249",33.90287,-118.30389,310.217.7300,,,Wednesday,8:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Asian Service Center,14112 S. Kingsley Drive,Gardena,90249,"14112 S. Kingsley Drive, Gardena, CA 90249",33.90287,-118.30389,310.217.7300,,,Thursday,8:00:00 AM,,,4:00:00 PM,,7:00:00 PM,
Food Net-Asian Service Center,14112 S. Kingsley Drive,Gardena,90249,"14112 S. Kingsley Drive, Gardena, CA 90249",33.90287,-118.30389,310.217.7300,,,Friday,8:00:00 AM,,,4:00:00 PM,,7:00:00 PM,
Food Net- East Los Angeles Center,133 N. Sunol Drive,Los Angeles,90063,"133 N. Sunol Drive, Los Angeles, CA 90063",34.0370429,-118.1792254,323-260-2801,,,Monday,9:30:00 AM,12:00:00 PM,1:30:00 PM,4:00:00 PM,,12:00:00 PM,
Food Net- East Los Angeles Center,133 N. Sunol Drive,Los Angeles,90063,"133 N. Sunol Drive, Los Angeles, CA 90063",34.0370429,-118.1792254,323-260-2801,,,Tuesday,9:30:00 AM,12:00:00 PM,1:30:00 PM,4:00:00 PM,,,
Food Net- East Los Angeles Center,133 N. Sunol Drive,Los Angeles,90063,"133 N. Sunol Drive, Los Angeles, CA 90063",34.0370429,-118.1792254,323-260-2801,,,Friday,9:30:00 AM,12:00:00 PM,1:30:00 PM,4:00:00 PM,,3:30:00 PM,
